Timestamp,Shelby ABB-521 Frequency Delta (dF/dt),Shelby ABB-521 Digital Value 1,Shelby ABB-521 Status Flags,Shelby ABB-521 Frequency
01-Sep-2022 01:26:09.333,-0.3,0.0,8228.0,59.965
01-Sep-2022 01:26:09.366,-0.21,0.0,8228.0,59.964
01-Sep-2022 01:26:09.400,-0.08,0.0,8228.0,59.965
01-Sep-2022 01:26:09.433,0.0,0.0,8228.0,59.966
01-Sep-2022 01:26:09.466,0.38,0.0,8228.0,59.962
01-Sep-2022 01:26:09.500,-1.09,0.0,8228.0,59.965
01-Sep-2022 01:26:09.533,-0.45,0.0,8228.0,59.95
01-Sep-2022 01:26:09.566,0.32,0.0,8228.0,59.967
01-Sep-2022 01:26:09.600,0.12,0.0,8228.0,59.964
01-Sep-2022 01:26:09.633,0.62,0.0,8228.0,59.964
01-Sep-2022 01:26:09.666,-0.51,0.0,8228.0,59.964
01-Sep-2022 01:26:09.700,-0.44,0.0,8228.0,59.968
01-Sep-2022 01:26:09.733,0.23,0.0,8228.0,59.959
01-Sep-2022 01:26:09.766,-0.22,0.0,8228.0,59.965
01-Sep-2022 01:26:09.800,0.25,0.0,8228.0,59.96
01-Sep-2022 01:26:09.833,-0.51,0.0,8228.0,59.964
01-Sep-2022 01:26:09.866,0.37,0.0,8228.0,59.96
01-Sep-2022 01:26:09.900,-0.03,0.0,8228.0,59.969
01-Sep-2022 01:26:09.933,-0.53,0.0,8228.0,59.961
01-Sep-2022 01:26:09.966,0.27,0.0,8228.0,59.958
01-Sep-2022 01:26:10.000,-0.85,0.0,8228.0,59.959
01-Sep-2022 01:26:10.033,0.17,0.0,8228.0,59.967
01-Sep-2022 01:26:10.066,-0.21,0.0,8228.0,59.964
01-Sep-2022 01:26:10.100,0.38,0.0,8228.0,59.965
01-Sep-2022 01:26:10.133,-0.65,0.0,8228.0,59.965
01-Sep-2022 01:26:10.166,-0.23,0.0,8228.0,59.957
01-Sep-2022 01:26:10.200,-0.65,0.0,8228.0,59.966
01-Sep-2022 01:26:10.233,-0.37,0.0,8228.0,59.964
01-Sep-2022 01:26:10.266,-1.01,0.0,8228.0,59.962
01-Sep-2022 01:26:10.300,0.17,0.0,8228.0,59.966
01-Sep-2022 01:26:10.333,-0.45,0.0,8228.0,59.959
01-Sep-2022 01:26:10.366,-0.22,0.0,8228.0,59.972
01-Sep-2022 01:26:10.400,0.51,0.0,8228.0,59.963
01-Sep-2022 01:26:10.433,-0.32,0.0,8228.0,59.964
01-Sep-2022 01:26:10.466,0.0,0.0,8228.0,59.964
01-Sep-2022 01:26:10.500,-0.24,0.0,8228.0,59.952
01-Sep-2022 01:26:10.533,0.0,0.0,8228.0,59.971
01-Sep-2022 01:26:10.566,0.0,0.0,8228.0,59.965
01-Sep-2022 01:26:10.600,-1.2,0.0,8228.0,59.955
01-Sep-2022 01:26:10.633,-0.23,0.0,8228.0,59.964
01-Sep-2022 01:26:10.666,0.08,0.0,8228.0,59.965
01-Sep-2022 01:26:10.700,-0.02,0.0,8228.0,59.96
01-Sep-2022 01:26:10.733,-0.82,0.0,8228.0,59.957
01-Sep-2022 01:26:10.766,0.63,0.0,8228.0,59.976
01-Sep-2022 01:26:10.800,0.85,0.0,8228.0,59.954
01-Sep-2022 01:26:10.833,-0.54,0.0,8228.0,59.969
01-Sep-2022 01:26:10.866,-0.27,0.0,8228.0,59.957
01-Sep-2022 01:26:10.900,0.49,0.0,8228.0,59.966
01-Sep-2022 01:26:10.933,0.11,0.0,8228.0,59.963
01-Sep-2022 01:26:10.966,-0.56,0.0,8228.0,59.962
01-Sep-2022 01:26:11.000,-0.45,0.0,8228.0,59.964
01-Sep-2022 01:26:11.033,0.32,0.0,8228.0,59.962
01-Sep-2022 01:26:11.066,0.0,0.0,8228.0,59.966
01-Sep-2022 01:26:11.100,1.13,0.0,8228.0,59.966
01-Sep-2022 01:26:11.133,0.0,0.0,8228.0,59.96
01-Sep-2022 01:26:11.166,0.24,0.0,8228.0,59.965
01-Sep-2022 01:26:11.200,-0.27,0.0,8228.0,59.964
01-Sep-2022 01:26:11.233,-0.02,0.0,8228.0,59.965
01-Sep-2022 01:26:11.300,-0.32,0.0,8228.0,59.959
01-Sep-2022 01:26:11.333,-0.01,0.0,8228.0,59.969
01-Sep-2022 01:26:11.366,0.14,0.0,8228.0,59.968
01-Sep-2022 01:26:11.400,0.03,0.0,8228.0,59.964
01-Sep-2022 01:26:11.433,-0.17,0.0,8228.0,59.96
01-Sep-2022 01:26:11.466,-0.04,0.0,8228.0,59.969
01-Sep-2022 01:26:11.500,0.71,0.0,8228.0,59.965
01-Sep-2022 01:26:11.533,-2.05,0.0,8228.0,59.964
01-Sep-2022 01:26:11.566,0.11,0.0,8228.0,59.969
01-Sep-2022 01:26:11.600,0.07,0.0,8228.0,59.963
01-Sep-2022 01:26:11.633,-0.4,0.0,8228.0,59.963
01-Sep-2022 01:26:11.666,0.22,0.0,8228.0,59.959
01-Sep-2022 01:26:11.700,0.65,0.0,8228.0,59.965
01-Sep-2022 01:26:11.733,0.11,0.0,8228.0,59.964
01-Sep-2022 01:26:11.766,-0.91,0.0,8228.0,59.961
01-Sep-2022 01:26:11.800,0.55,0.0,8228.0,59.966
01-Sep-2022 01:26:11.833,0.0,0.0,8228.0,59.963
01-Sep-2022 01:26:11.866,0.1,0.0,8228.0,59.965
01-Sep-2022 01:26:11.900,-0.45,0.0,8228.0,59.963
01-Sep-2022 01:26:11.933,0.29,0.0,8228.0,59.96
01-Sep-2022 01:26:11.966,-0.71,0.0,8228.0,59.964
01-Sep-2022 01:26:12.000,-0.16,0.0,8228.0,59.968
01-Sep-2022 01:26:12.033,0.81,0.0,8228.0,59.968
01-Sep-2022 01:26:12.066,0.51,0.0,8228.0,59.968
01-Sep-2022 01:26:12.100,-1.62,0.0,8228.0,59.975
01-Sep-2022 01:26:12.133,-1.04,0.0,8228.0,59.962
01-Sep-2022 01:26:12.166,-0.36,0.0,8228.0,59.957
01-Sep-2022 01:26:12.200,-0.54,0.0,8228.0,59.963
01-Sep-2022 01:26:12.233,0.93,0.0,8228.0,59.965
01-Sep-2022 01:26:12.266,-0.04,0.0,8228.0,59.964
01-Sep-2022 01:26:12.300,0.29,0.0,8228.0,59.972
01-Sep-2022 01:26:12.333,0.68,0.0,8228.0,59.964
01-Sep-2022 01:26:12.366,-0.11,0.0,8228.0,59.962
01-Sep-2022 01:26:12.400,-0.73,0.0,8228.0,59.962
01-Sep-2022 01:26:12.433,0.81,0.0,8228.0,59.974
01-Sep-2022 01:26:12.466,-1.18,0.0,8228.0,59.958
01-Sep-2022 01:26:12.500,-0.1,0.0,8228.0,59.966
01-Sep-2022 01:26:12.533,0.57,0.0,8228.0,59.97
01-Sep-2022 01:26:12.566,0.43,0.0,8228.0,59.966
01-Sep-2022 01:26:12.600,-0.98,0.0,8228.0,59.962
01-Sep-2022 01:26:12.633,-0.18,0.0,8228.0,59.964
01-Sep-2022 01:26:12.666,-0.11,0.0,8228.0,59.974
01-Sep-2022 01:26:12.700,1.53,0.0,8228.0,59.964
01-Sep-2022 01:26:12.733,-0.49,0.0,8228.0,59.964
01-Sep-2022 01:26:12.766,0.96,0.0,8228.0,59.971
01-Sep-2022 01:26:12.800,-0.97,0.0,8228.0,59.959
01-Sep-2022 01:26:12.833,-2.18,0.0,8228.0,59.959
01-Sep-2022 01:26:12.866,0.08,0.0,8228.0,59.966
01-Sep-2022 01:26:12.900,-1.26,0.0,8228.0,59.968
01-Sep-2022 01:26:12.933,-0.89,0.0,8228.0,59.963
01-Sep-2022 01:26:12.966,0.65,0.0,8228.0,59.964
01-Sep-2022 01:26:13.000,0.16,0.0,8228.0,59.967
01-Sep-2022 01:26:13.033,0.32,0.0,8228.0,59.961
01-Sep-2022 01:26:13.066,-0.48,0.0,8228.0,59.964
01-Sep-2022 01:26:13.100,-0.1,0.0,8228.0,59.972
01-Sep-2022 01:26:13.133,-0.04,0.0,8228.0,59.963
01-Sep-2022 01:26:13.166,-1.74,0.0,8228.0,59.975
01-Sep-2022 01:26:13.200,-0.05,0.0,8228.0,59.961
01-Sep-2022 01:26:13.233,0.76,0.0,8228.0,59.962
01-Sep-2022 01:26:13.266,-0.45,0.0,8228.0,59.961
01-Sep-2022 01:26:13.300,-0.14,0.0,8228.0,59.968
01-Sep-2022 01:26:13.333,-0.49,0.0,8228.0,59.957
01-Sep-2022 01:26:13.366,0.38,0.0,8228.0,59.961
01-Sep-2022 01:26:13.400,-0.2,0.0,8228.0,59.965
01-Sep-2022 01:26:13.433,-0.97,0.0,8228.0,59.965
01-Sep-2022 01:26:13.466,0.34,0.0,8228.0,59.97
01-Sep-2022 01:26:13.500,1.83,0.0,8228.0,59.967
01-Sep-2022 01:26:13.533,0.24,0.0,8228.0,59.964
01-Sep-2022 01:26:13.566,0.8,0.0,8228.0,59.965
01-Sep-2022 01:26:13.600,0.91,0.0,8228.0,59.968
01-Sep-2022 01:26:13.633,0.6,0.0,8228.0,59.962
01-Sep-2022 01:26:13.666,-0.66,0.0,8228.0,59.963
01-Sep-2022 01:26:13.700,-0.18,0.0,8228.0,59.966
01-Sep-2022 01:26:13.733,-0.88,0.0,8228.0,59.96
01-Sep-2022 01:26:13.766,-0.81,0.0,8228.0,59.959
01-Sep-2022 01:26:13.800,0.2,0.0,8228.0,59.962
01-Sep-2022 01:26:13.833,-0.2,0.0,8228.0,59.963
01-Sep-2022 01:26:13.866,0.81,0.0,8228.0,59.966
01-Sep-2022 01:26:13.900,0.1,0.0,8228.0,59.959
01-Sep-2022 01:26:13.933,-0.48,0.0,8228.0,59.967
01-Sep-2022 01:26:13.966,0.94,0.0,8228.0,59.964
01-Sep-2022 01:26:14.000,-0.19,0.0,8228.0,59.959
01-Sep-2022 01:26:14.033,-0.16,0.0,8228.0,59.963
01-Sep-2022 01:26:14.066,-0.48,0.0,8228.0,59.968
01-Sep-2022 01:26:14.100,0.76,0.0,8228.0,59.963
01-Sep-2022 01:26:14.133,-0.81,0.0,8228.0,59.966
01-Sep-2022 01:26:14.166,0.38,0.0,8228.0,59.961
01-Sep-2022 01:26:14.200,0.13,0.0,8228.0,59.968
01-Sep-2022 01:26:14.233,0.21,0.0,8228.0,59.962
01-Sep-2022 01:26:14.266,-0.12,0.0,8228.0,59.965
01-Sep-2022 01:26:14.300,-0.24,0.0,8228.0,59.964
01-Sep-2022 01:26:14.333,-0.19,0.0,8228.0,59.963
01-Sep-2022 01:26:14.366,0.08,0.0,8228.0,59.963
01-Sep-2022 01:26:14.400,-0.19,0.0,8228.0,59.964
01-Sep-2022 01:26:14.433,0.12,0.0,8228.0,59.967
01-Sep-2022 01:26:14.466,-0.13,0.0,8228.0,59.967
01-Sep-2022 01:26:14.500,0.46,0.0,8228.0,59.958
01-Sep-2022 01:26:14.533,0.47,0.0,8228.0,59.958
01-Sep-2022 01:26:14.566,-0.61,0.0,8228.0,59.962
01-Sep-2022 01:26:14.633,-0.18,0.0,8228.0,59.969
01-Sep-2022 01:26:14.666,-0.17,0.0,8228.0,59.952
01-Sep-2022 01:26:14.700,0.24,0.0,8228.0,59.967
01-Sep-2022 01:26:14.733,0.02,0.0,8228.0,59.964
01-Sep-2022 01:26:14.766,-0.3,0.0,8228.0,59.964
01-Sep-2022 01:26:14.800,-0.34,0.0,8228.0,59.961
01-Sep-2022 01:26:14.833,-0.71,0.0,8228.0,59.969
01-Sep-2022 01:26:14.866,0.2,0.0,8228.0,59.959
01-Sep-2022 01:26:14.900,0.43,0.0,8228.0,59.959
01-Sep-2022 01:26:14.933,-0.07,0.0,8228.0,59.976
01-Sep-2022 01:26:15.000,-0.74,0.0,8228.0,59.957
01-Sep-2022 01:26:15.033,-0.55,0.0,8228.0,59.963
01-Sep-2022 01:26:15.066,-0.26,0.0,8228.0,59.97
01-Sep-2022 01:26:15.100,1.08,0.0,8228.0,59.963
01-Sep-2022 01:26:15.133,-0.26,0.0,8228.0,59.964
01-Sep-2022 01:26:15.166,-0.7,0.0,8228.0,59.959
01-Sep-2022 01:26:15.200,-0.52,0.0,8228.0,59.962
01-Sep-2022 01:26:15.233,-0.05,0.0,8228.0,59.965
01-Sep-2022 01:26:15.266,0.14,0.0,8228.0,59.965
01-Sep-2022 01:26:15.300,0.51,0.0,8228.0,59.967
01-Sep-2022 01:26:15.333,0.11,0.0,8228.0,59.966
01-Sep-2022 01:26:15.366,-0.75,0.0,8228.0,59.964
01-Sep-2022 01:26:15.400,0.85,0.0,8228.0,59.964
01-Sep-2022 01:26:15.433,-0.77,0.0,8228.0,59.965
01-Sep-2022 01:26:15.466,1.92,0.0,8228.0,59.97
01-Sep-2022 01:26:15.500,0.59,0.0,8228.0,59.958
01-Sep-2022 01:26:15.533,0.0,0.0,8228.0,59.963
01-Sep-2022 01:26:15.566,-0.46,0.0,8228.0,59.97
01-Sep-2022 01:26:15.600,-0.11,0.0,8228.0,59.969
01-Sep-2022 01:26:15.633,-1.07,0.0,8228.0,59.959
01-Sep-2022 01:26:15.666,0.3,0.0,8228.0,59.972
01-Sep-2022 01:26:15.700,1.71,0.0,8228.0,59.967
01-Sep-2022 01:26:15.733,1.47,0.0,8228.0,59.967
01-Sep-2022 01:26:15.766,0.14,0.0,8228.0,59.956
01-Sep-2022 01:26:15.800,-0.76,0.0,8228.0,59.971
01-Sep-2022 01:26:15.833,0.04,0.0,8228.0,59.967
01-Sep-2022 01:26:15.866,0.0,0.0,8228.0,59.969
01-Sep-2022 01:26:15.900,0.27,0.0,8228.0,59.968
01-Sep-2022 01:26:15.933,-0.47,0.0,8228.0,59.956
01-Sep-2022 01:26:15.966,-0.51,0.0,8228.0,59.971
01-Sep-2022 01:26:16.000,0.14,0.0,8228.0,59.978
01-Sep-2022 01:26:16.033,0.18,0.0,8228.0,59.974
01-Sep-2022 01:26:16.066,-0.65,0.0,8228.0,59.957
01-Sep-2022 01:26:16.100,-1.0,0.0,8228.0,59.964
01-Sep-2022 01:26:16.133,0.51,0.0,8228.0,59.969
01-Sep-2022 01:26:16.166,-0.46,0.0,8228.0,59.962
01-Sep-2022 01:26:16.200,-0.34,0.0,8228.0,59.963
01-Sep-2022 01:26:16.233,1.14,0.0,8228.0,59.967
01-Sep-2022 01:26:16.266,0.2,0.0,8228.0,59.963
01-Sep-2022 01:26:16.300,-0.78,0.0,8228.0,59.963
01-Sep-2022 01:26:16.333,0.03,0.0,8228.0,59.971
01-Sep-2022 01:26:16.366,0.07,0.0,8228.0,59.958
01-Sep-2022 01:26:16.400,0.26,0.0,8228.0,59.97
01-Sep-2022 01:26:16.433,0.24,0.0,8228.0,59.959
01-Sep-2022 01:26:16.466,0.76,0.0,8228.0,59.965
01-Sep-2022 01:26:16.500,0.31,0.0,8228.0,59.961
01-Sep-2022 01:26:16.533,-0.43,0.0,8228.0,59.962
01-Sep-2022 01:26:16.566,0.68,0.0,8228.0,59.963
01-Sep-2022 01:26:16.600,0.0,0.0,8228.0,59.964
01-Sep-2022 01:26:16.633,-0.12,0.0,8228.0,59.966
01-Sep-2022 01:26:16.666,0.55,0.0,8228.0,59.965
01-Sep-2022 01:26:16.700,-0.26,0.0,8228.0,59.963
01-Sep-2022 01:26:16.733,0.17,0.0,8228.0,59.966
01-Sep-2022 01:26:16.766,-0.71,0.0,8228.0,59.964
01-Sep-2022 01:26:16.800,0.32,0.0,8228.0,59.968
01-Sep-2022 01:26:16.833,-0.28,0.0,8228.0,59.967
01-Sep-2022 01:26:16.866,0.66,0.0,8228.0,59.966
01-Sep-2022 01:26:16.900,0.02,0.0,8228.0,59.966
01-Sep-2022 01:26:17.000,0.11,0.0,8228.0,59.961
01-Sep-2022 01:26:17.033,1.52,0.0,8228.0,59.966
01-Sep-2022 01:26:17.066,-1.11,0.0,8228.0,59.968
01-Sep-2022 01:26:17.100,0.99,0.0,8228.0,59.963
01-Sep-2022 01:26:17.133,1.17,0.0,8228.0,59.964
01-Sep-2022 01:26:17.166,-1.65,0.0,8228.0,59.966
01-Sep-2022 01:26:17.200,-0.86,0.0,8228.0,59.962
01-Sep-2022 01:26:17.233,0.32,0.0,8228.0,59.973
01-Sep-2022 01:26:17.266,0.48,0.0,8228.0,59.966
01-Sep-2022 01:26:17.300,0.24,0.0,8228.0,59.97
01-Sep-2022 01:26:17.333,-0.75,0.0,8228.0,59.963
01-Sep-2022 01:26:17.366,-0.32,0.0,8228.0,59.968
01-Sep-2022 01:26:17.400,0.37,0.0,8228.0,59.966
01-Sep-2022 01:26:17.433,0.29,0.0,8228.0,59.963
01-Sep-2022 01:26:17.466,0.31,0.0,8228.0,59.97
01-Sep-2022 01:26:17.500,-0.13,0.0,8228.0,59.963
01-Sep-2022 01:26:17.533,-0.13,0.0,8228.0,59.962
01-Sep-2022 01:26:17.566,0.61,0.0,8228.0,59.962
01-Sep-2022 01:26:17.600,-0.34,0.0,8228.0,59.966
01-Sep-2022 01:26:17.633,0.02,0.0,8228.0,59.965
01-Sep-2022 01:26:17.666,-0.49,0.0,8228.0,59.962
01-Sep-2022 01:26:17.700,-0.31,0.0,8228.0,59.96
01-Sep-2022 01:26:17.733,-0.97,0.0,8228.0,59.964
01-Sep-2022 01:26:17.766,-0.24,0.0,8228.0,59.968
01-Sep-2022 01:26:17.800,0.3,0.0,8228.0,59.964
01-Sep-2022 01:26:17.833,-0.65,0.0,8228.0,59.966
01-Sep-2022 01:26:17.866,-1.13,0.0,8228.0,59.97
01-Sep-2022 01:26:17.900,0.04,0.0,8228.0,59.968
01-Sep-2022 01:26:17.933,0.0,0.0,8228.0,59.963
01-Sep-2022 01:26:17.966,-0.86,0.0,8228.0,59.965
01-Sep-2022 01:26:18.000,0.21,0.0,8228.0,59.96
01-Sep-2022 01:26:18.033,0.35,0.0,8228.0,59.968
01-Sep-2022 01:26:18.066,-0.39,0.0,8228.0,59.956
01-Sep-2022 01:26:18.100,-0.63,0.0,8228.0,59.975
01-Sep-2022 01:26:18.133,0.64,0.0,8228.0,59.965
01-Sep-2022 01:26:18.166,-0.18,0.0,8228.0,59.962
01-Sep-2022 01:26:18.200,0.04,0.0,8228.0,59.963
01-Sep-2022 01:26:18.233,-0.25,0.0,8228.0,59.961
01-Sep-2022 01:26:18.266,0.17,0.0,8228.0,59.967
01-Sep-2022 01:26:18.300,0.12,0.0,8228.0,59.973
01-Sep-2022 01:26:18.366,1.2,0.0,8228.0,59.952
01-Sep-2022 01:26:18.400,-0.07,0.0,8228.0,59.96
01-Sep-2022 01:26:18.433,0.22,0.0,8228.0,59.963
01-Sep-2022 01:26:18.466,0.31,0.0,8228.0,59.968
01-Sep-2022 01:26:18.500,-0.37,0.0,8228.0,59.967
01-Sep-2022 01:26:18.533,-0.12,0.0,8228.0,59.965
01-Sep-2022 01:26:18.566,1.11,0.0,8228.0,59.969
01-Sep-2022 01:26:18.600,0.01,0.0,8228.0,59.963
01-Sep-2022 01:26:18.633,-0.93,0.0,8228.0,59.96
01-Sep-2022 01:26:18.666,-0.15,0.0,8228.0,59.963
01-Sep-2022 01:26:18.700,-0.18,0.0,8228.0,59.96
01-Sep-2022 01:26:18.733,1.28,0.0,8228.0,59.969
01-Sep-2022 01:26:18.766,0.54,0.0,8228.0,59.966
01-Sep-2022 01:26:18.800,0.35,0.0,8228.0,59.963
01-Sep-2022 01:26:18.866,-0.68,0.0,8228.0,59.963
01-Sep-2022 01:26:18.933,1.0,0.0,8228.0,59.969
01-Sep-2022 01:26:18.966,0.51,0.0,8228.0,59.96
01-Sep-2022 01:26:19.000,0.25,0.0,8228.0,59.968
01-Sep-2022 01:26:19.033,-0.24,0.0,8228.0,59.971
01-Sep-2022 01:26:19.066,-0.81,0.0,8228.0,59.961
01-Sep-2022 01:26:19.100,-0.04,0.0,8228.0,59.966
01-Sep-2022 01:26:19.133,-0.31,0.0,8228.0,59.962
01-Sep-2022 01:26:19.166,0.04,0.0,8228.0,59.963
01-Sep-2022 01:26:19.200,0.28,0.0,8228.0,59.97
01-Sep-2022 01:26:19.233,-0.15,0.0,8228.0,59.964
01-Sep-2022 01:26:19.266,0.45,0.0,8228.0,59.967
01-Sep-2022 01:26:19.300,0.07,0.0,8228.0,59.96
01-Sep-2022 01:26:19.333,0.07,0.0,8228.0,59.965
01-Sep-2022 01:26:19.366,0.57,0.0,8228.0,59.968
01-Sep-2022 01:26:19.400,0.04,0.0,8228.0,59.964
01-Sep-2022 01:26:19.433,0.23,0.0,8228.0,59.963
01-Sep-2022 01:26:19.466,0.15,0.0,8228.0,59.972
01-Sep-2022 01:26:19.533,0.0,0.0,8228.0,59.955
01-Sep-2022 01:26:19.566,-1.56,0.0,8228.0,59.967
01-Sep-2022 01:26:19.600,0.59,0.0,8228.0,59.96
01-Sep-2022 01:26:19.633,0.53,0.0,8228.0,59.967
01-Sep-2022 01:26:19.666,0.01,0.0,8228.0,59.968
01-Sep-2022 01:26:19.700,-0.08,0.0,8228.0,59.965
01-Sep-2022 01:26:19.733,0.15,0.0,8228.0,59.962
01-Sep-2022 01:26:19.766,0.19,0.0,8228.0,59.972
01-Sep-2022 01:26:19.800,0.39,0.0,8228.0,59.967
01-Sep-2022 01:26:19.833,-0.13,0.0,8228.0,59.964
01-Sep-2022 01:26:19.866,-0.26,0.0,8228.0,59.964
01-Sep-2022 01:26:19.900,0.0,0.0,8228.0,59.962
01-Sep-2022 01:26:19.933,-0.12,0.0,8228.0,59.967
01-Sep-2022 01:26:19.966,0.27,0.0,8228.0,59.957
01-Sep-2022 01:26:20.000,0.14,0.0,8228.0,59.967
01-Sep-2022 01:26:20.033,1.03,0.0,8228.0,59.961
01-Sep-2022 01:26:20.066,0.83,0.0,8228.0,59.967
01-Sep-2022 01:26:20.100,-0.25,0.0,8228.0,59.976
01-Sep-2022 01:26:20.133,0.22,0.0,8228.0,59.954
01-Sep-2022 01:26:20.200,-0.94,0.0,8228.0,59.968
01-Sep-2022 01:26:20.233,0.32,0.0,8228.0,59.967
01-Sep-2022 01:26:20.266,0.27,0.0,8228.0,59.963
01-Sep-2022 01:26:20.300,-0.11,0.0,8228.0,59.963
01-Sep-2022 01:26:20.333,1.22,0.0,8228.0,59.976
01-Sep-2022 01:26:20.366,1.19,0.0,8228.0,59.962
01-Sep-2022 01:26:20.400,-1.21,0.0,8228.0,59.961
01-Sep-2022 01:26:20.433,-0.54,0.0,8228.0,59.957
01-Sep-2022 01:26:20.466,0.42,0.0,8228.0,59.967
01-Sep-2022 01:26:20.500,1.06,0.0,8228.0,59.966
01-Sep-2022 01:26:20.533,-0.25,0.0,8228.0,59.966
01-Sep-2022 01:26:20.566,-0.17,0.0,8228.0,59.97
01-Sep-2022 01:26:20.600,-0.47,0.0,8228.0,59.966
01-Sep-2022 01:26:20.666,0.03,0.0,8228.0,59.965
01-Sep-2022 01:26:20.700,1.65,0.0,8228.0,59.972
01-Sep-2022 01:26:20.733,0.32,0.0,8228.0,59.971
01-Sep-2022 01:26:20.766,0.86,0.0,8228.0,59.96
01-Sep-2022 01:26:20.800,0.4,0.0,8228.0,59.951
01-Sep-2022 01:26:20.833,-1.13,0.0,8228.0,59.974
01-Sep-2022 01:26:20.866,0.5,0.0,8228.0,59.964
01-Sep-2022 01:26:20.900,0.78,0.0,8228.0,59.976
01-Sep-2022 01:26:20.933,0.1,0.0,8228.0,59.981
01-Sep-2022 01:26:20.966,0.45,0.0,8228.0,59.962
01-Sep-2022 01:26:21.000,-1.5,0.0,8228.0,59.955
01-Sep-2022 01:26:21.033,0.18,0.0,8228.0,59.969
01-Sep-2022 01:26:21.066,-0.01,0.0,8228.0,59.962
01-Sep-2022 01:26:21.100,-0.04,0.0,8228.0,59.963
01-Sep-2022 01:26:21.133,0.04,0.0,8228.0,59.967
01-Sep-2022 01:26:21.166,0.14,0.0,8228.0,59.966
01-Sep-2022 01:26:21.200,0.65,0.0,8228.0,59.965
01-Sep-2022 01:26:21.233,0.08,0.0,8228.0,59.964
01-Sep-2022 01:26:21.266,0.26,0.0,8228.0,59.963
01-Sep-2022 01:26:21.300,0.62,0.0,8228.0,59.965
01-Sep-2022 01:26:21.333,1.17,0.0,8228.0,59.974
01-Sep-2022 01:26:21.366,-0.4,0.0,8228.0,59.965
01-Sep-2022 01:26:21.400,-0.24,0.0,8228.0,59.968
01-Sep-2022 01:26:21.433,0.02,0.0,8228.0,59.965
01-Sep-2022 01:26:21.466,-0.32,0.0,8228.0,59.966
01-Sep-2022 01:26:21.500,-0.07,0.0,8228.0,59.966
01-Sep-2022 01:26:21.533,0.0,0.0,8228.0,59.959
01-Sep-2022 01:26:21.566,-1.66,0.0,8228.0,59.97
01-Sep-2022 01:26:21.600,0.06,0.0,8228.0,59.959
01-Sep-2022 01:26:21.633,0.66,0.0,8228.0,59.966
01-Sep-2022 01:26:21.666,0.7,0.0,8228.0,59.969
01-Sep-2022 01:26:21.700,-0.27,0.0,8228.0,59.968
01-Sep-2022 01:26:21.733,-0.07,0.0,8228.0,59.972
01-Sep-2022 01:26:21.766,1.82,0.0,8228.0,59.972
01-Sep-2022 01:26:21.800,-0.17,0.0,8228.0,59.967
01-Sep-2022 01:26:21.833,-0.1,0.0,8228.0,59.96
01-Sep-2022 01:26:21.866,0.89,0.0,8228.0,59.965
01-Sep-2022 01:26:21.900,-0.64,0.0,8228.0,59.971
01-Sep-2022 01:26:21.933,0.59,0.0,8228.0,59.958
01-Sep-2022 01:26:21.966,-0.83,0.0,8228.0,59.979
01-Sep-2022 01:26:22.033,0.0,0.0,8228.0,59.964
01-Sep-2022 01:26:22.066,-0.53,0.0,8228.0,59.968
01-Sep-2022 01:26:22.100,-1.26,0.0,8228.0,59.972
01-Sep-2022 01:26:22.133,0.62,0.0,8228.0,59.965
01-Sep-2022 01:26:22.166,0.05,0.0,8228.0,59.971
01-Sep-2022 01:26:22.200,-0.5,0.0,8228.0,59.967
01-Sep-2022 01:26:22.233,-0.28,0.0,8228.0,59.958
01-Sep-2022 01:26:22.266,-0.13,0.0,8228.0,59.966
01-Sep-2022 01:26:22.300,0.11,0.0,8228.0,59.971
01-Sep-2022 01:26:22.333,-0.14,0.0,8228.0,59.974
01-Sep-2022 01:26:22.366,-0.39,0.0,8228.0,59.961
01-Sep-2022 01:26:22.400,0.79,0.0,8228.0,59.967
01-Sep-2022 01:26:22.433,0.47,0.0,8228.0,59.967
01-Sep-2022 01:26:22.466,-0.54,0.0,8228.0,59.97
01-Sep-2022 01:26:22.500,0.27,0.0,8228.0,59.968
01-Sep-2022 01:26:22.533,-1.01,0.0,8228.0,59.961
01-Sep-2022 01:26:22.566,0.0,0.0,8228.0,59.977
01-Sep-2022 01:26:22.600,0.03,0.0,8228.0,59.966
01-Sep-2022 01:26:22.633,-0.1,0.0,8228.0,59.967
01-Sep-2022 01:26:22.666,0.54,0.0,8228.0,59.955
01-Sep-2022 01:26:22.700,-0.23,0.0,8228.0,59.97
01-Sep-2022 01:26:22.733,-1.26,0.0,8228.0,59.954
01-Sep-2022 01:26:22.766,-0.5,0.0,8228.0,59.976
01-Sep-2022 01:26:22.800,0.88,0.0,8228.0,59.956
01-Sep-2022 01:26:22.833,1.25,0.0,8228.0,59.966
01-Sep-2022 01:26:22.866,-0.89,0.0,8228.0,59.969
01-Sep-2022 01:26:22.900,-1.48,0.0,8228.0,59.964
01-Sep-2022 01:26:22.933,0.68,0.0,8228.0,59.966
01-Sep-2022 01:26:22.966,-0.08,0.0,8228.0,59.972
01-Sep-2022 01:26:23.000,-0.15,0.0,8228.0,59.971
01-Sep-2022 01:26:23.033,0.59,0.0,8228.0,59.971
01-Sep-2022 01:26:23.066,1.42,0.0,8228.0,59.972
01-Sep-2022 01:26:23.100,-0.77,0.0,8228.0,59.966
01-Sep-2022 01:26:23.133,-0.22,0.0,8228.0,59.969
