Timestamp,PPA:8,PPA:5
1990-03-20 11:48:00.042330,30.7625259353678,299756.969015249
1990-03-20 11:48:00.042660,30.3391670735425,299858.505721978
1990-03-20 11:48:00.043000,29.8704088179614,299905.337554324
1990-03-20 11:48:00.043330,29.3897224585089,299651.471964763
1990-03-20 11:48:00.043660,28.8790086492405,299665.722287255
1990-03-20 11:48:00.044000,28.5515751572846,299877.939709528
1990-03-20 11:48:00.044330,28.1019998866428,299630.56491709
1990-03-20 11:48:00.044660,27.5372935175357,299434.421374831
1990-03-20 11:48:00.045000,27.1286049937501,299384.596746929
1990-03-20 11:48:00.045330,26.7113271306515,299184.460576033
1990-03-20 11:48:00.045660,26.2406308898308,299123.233278416
1990-03-20 11:48:00.046000,25.7791820906076,299434.447797246
1990-03-20 11:48:00.046330,25.324755274112,299191.109257643
1990-03-20 11:48:00.046660,24.9470045428814,299119.445831551
1990-03-20 11:48:00.047000,24.4674987322108,299135.63395744
1990-03-20 11:48:00.047330,23.9908827616577,299205.364216513
1990-03-20 11:48:00.047660,23.6261212247272,299254.001507489
1990-03-20 11:48:00.048000,23.1537980612115,299324.693363977
1990-03-20 11:48:00.048330,22.7243633624233,299624.345431214
1990-03-20 11:48:00.048660,22.2733125795891,299683.771587596
1990-03-20 11:48:00.049000,21.850622837636,299647.479965699
1990-03-20 11:48:00.049330,21.3874844512196,299670.169979498
1990-03-20 11:48:00.049660,20.9617036661065,299549.083887373
1990-03-20 11:48:00.050000,20.4784875281884,299629.743310501
1990-03-20 11:48:00.050330,20.1011944538059,299605.30430832
1990-03-20 11:48:00.050660,19.6681488780388,299681.974322036
1990-03-20 11:48:00.051000,19.2359744311858,299541.623334882
1990-03-20 11:48:00.051330,18.7508682041511,299533.723723824
1990-03-20 11:48:00.051660,18.3825418786201,299530.168018139
1990-03-20 11:48:00.052000,17.9063193169677,299473.710963046
1990-03-20 11:48:00.052330,17.4492542434106,299412.756242003
1990-03-20 11:48:00.052660,17.0122088847164,299508.45189946
1990-03-20 11:48:00.053000,16.5963158940915,299571.599529016
1990-03-20 11:48:00.053330,16.3094213695034,299694.551908525
1990-03-20 11:48:00.053660,15.8329302842511,299666.578320824
1990-03-20 11:48:00.054000,15.3842387748208,299603.581731861
1990-03-20 11:48:00.054330,14.9320271879273,299528.657338405
1990-03-20 11:48:00.054660,14.4257545484577,299350.730902414
1990-03-20 11:48:00.055000,13.9236714603242,299447.266458734
1990-03-20 11:48:00.055330,13.5355153593644,299512.913102915
1990-03-20 11:48:00.055660,13.1372492247573,299605.036172069
1990-03-20 11:48:00.056000,12.6884641971139,299646.509122985
1990-03-20 11:48:00.056330,12.2597455064021,299582.836908269
1990-03-20 11:48:00.056660,11.7804494607208,299707.856952236
1990-03-20 11:48:00.057000,11.3637522232245,299737.555610494
1990-03-20 11:48:00.057330,10.8801641727152,299640.813990662
1990-03-20 11:48:00.057660,10.4661388564204,299641.412147129
1990-03-20 11:48:00.058000,10.0644471912775,299710.087601154
1990-03-20 11:48:00.058330,9.67616366463933,299834.574543494
1990-03-20 11:48:00.058660,9.23840541143122,299880.468440326
